Time[s],5651::Alt_Heading::Heading[Degrees],,Time[s],5651::mixed_position::Lat[Degrees],,Time[s],5651::mixed_position::Lon[Degrees]
104.501930,34.5000000,,104.502170,40.0201690,,104.502170,116.3800382
104.511930,34.4600000,,104.512160,40.0201703,,104.512160,116.3800393
104.521920,34.4100000,,104.522140,40.0201715,,104.522140,116.3800405
104.531920,34.3700000,,104.532150,40.0201728,,104.532150,116.3800416
104.541920,34.3200000,,104.542150,40.0201741,,104.542150,116.3800427
104.551920,34.2800000,,104.552140,40.0201753,,104.552140,116.3800439
104.563070,34.2300000,,104.563300,40.0201766,,104.563300,116.3800450
104.571920,34.1900000,,104.572140,40.0201779,,104.572140,116.3800461
104.581910,34.1400000,,104.582140,40.0201792,,104.582140,116.3800472
104.591920,34.1000000,,104.592150,40.0201804,,104.592150,116.3800484
104.601910,34.0600000,,104.602140,40.0201817,,104.602140,116.3800495
104.611910,34.0100000,,104.612140,40.0201830,,104.612140,116.3800506
104.621920,33.9600000,,104.622150,40.0201843,,104.622150,116.3800517
104.631910,33.9200000,,104.632140,40.0201855,,104.632140,116.3800529
104.641910,33.8800000,,104.642130,40.0201868,,104.642130,116.3800540
104.651910,33.8300000,,104.652140,40.0201881,,104.652140,116.3800551
104.663060,33.7900000,,104.663290,40.0201894,,104.663290,116.3800562
104.672230,33.7400000,,104.672450,40.0201906,,104.672450,116.3800573
104.682360,33.7000000,,104.682590,40.0201919,,104.682590,116.3800584
104.691910,33.6500000,,104.692140,40.0201932,,104.692140,116.3800595
104.701910,33.6100000,,104.702140,40.0201945,,104.702140,116.3800607
104.711890,33.5700000,,104.712120,40.0201957,,104.712120,116.3800618
104.721910,33.5200000,,104.722140,40.0201970,,104.722140,116.3800629
104.731910,33.4800000,,104.732140,40.0201983,,104.732140,116.3800640
104.741910,33.4300000,,104.742140,40.0201996,,104.742140,116.3800651
104.751890,33.3900000,,104.752120,40.0202009,,104.752120,116.3800662
104.763040,33.3400000,,104.763270,40.0202021,,104.763270,116.3800673
104.771900,33.2900000,,104.772120,40.0202034,,104.772120,116.3800684
104.781900,33.2500000,,104.782130,40.0202047,,104.782130,116.3800695
104.791900,33.2000000,,104.792130,40.0202060,,104.792130,116.3800706
104.801890,33.1600000,,104.802120,40.0202073,,104.802120,116.3800717
104.811890,33.1100000,,104.812120,40.0202086,,104.812120,116.3800728
104.821880,33.0700000,,104.822110,40.0202098,,104.822110,116.3800738
104.831900,33.0200000,,104.832120,40.0202111,,104.832120,116.3800749
104.841890,32.9800000,,104.842120,40.0202124,,104.842120,116.3800760
104.851870,32.9300000,,104.852100,40.0202137,,104.852100,116.3800771
104.863030,32.8900000,,104.863260,40.0202150,,104.863260,116.3800782
104.872190,32.8400000,,104.872420,40.0202163,,104.872420,116.3800793
104.882370,32.8000000,,104.882600,40.0202176,,104.882600,116.3800804
104.891890,32.7500000,,104.892110,40.0202189,,104.892110,116.3800815
104.901890,32.7100000,,104.902120,40.0202202,,104.902120,116.3800825
104.911880,32.6600000,,104.912100,40.0202214,,104.912100,116.3800836
104.921880,32.6200000,,104.922100,40.0202227,,104.922100,116.3800847
104.931880,32.5700000,,104.932110,40.0202240,,104.932110,116.3800858
104.941880,32.5300000,,104.942110,40.0202253,,104.942110,116.3800869
104.951870,32.4900000,,104.952100,40.0202266,,104.952100,116.3800879
104.963010,32.4500000,,104.963230,40.0202279,,104.963230,116.3800890
104.971880,32.4000000,,104.972110,40.0202292,,104.972110,116.3800901
104.981870,32.3600000,,104.982100,40.0202305,,104.982100,116.3800912
104.991880,32.3100000,,104.992100,40.0202318,,104.992100,116.3800922
105.001870,32.2700000,,105.002090,40.0202331,,105.002090,116.3800933
105.011860,32.2300000,,105.012080,40.0202344,,105.012080,116.3800944
105.021870,32.1800000,,105.022100,40.0202357,,105.022100,116.3800954
105.031870,32.1400000,,105.032100,40.0202370,,105.032100,116.3800965
105.041870,32.0900000,,105.042100,40.0202383,,105.042100,116.3800976
105.051860,32.0500000,,105.052080,40.0202396,,105.052080,116.3800986
105.062980,32.0100000,,105.063210,40.0202409,,105.063210,116.3800997
105.072280,31.9600000,,105.072510,40.0202422,,105.072510,116.3801008
105.082530,31.9200000,,105.082760,40.0202435,,105.082760,116.3801018
105.091870,31.8700000,,105.092100,40.0202448,,105.092100,116.3801029
105.101850,31.8300000,,105.102080,40.0202461,,105.102080,116.3801039
105.111850,31.7800000,,105.112080,40.0202474,,105.112080,116.3801050
105.121850,31.7300000,,105.122080,40.0202487,,105.122080,116.3801060
105.131860,31.6800000,,105.132080,40.0202501,,105.132080,116.3801071
105.141850,31.6400000,,105.142070,40.0202514,,105.142070,116.3801081
105.151860,31.6000000,,105.152090,40.0202527,,105.152090,116.3801092
105.162980,31.5500000,,105.163210,40.0202540,,105.163210,116.3801102
105.171840,31.5000000,,105.172070,40.0202553,,105.172070,116.3801113
105.181840,31.4500000,,105.182060,40.0202566,,105.182060,116.3801123
105.191850,31.4000000,,105.192080,40.0202579,,105.192080,116.3801134
105.201850,31.3500000,,105.202080,40.0202592,,105.202080,116.3801144
105.211840,31.3100000,,105.212060,40.0202605,,105.212060,116.3801155
105.221850,31.2600000,,105.222070,40.0202618,,105.222070,116.3801165
105.231850,31.2100000,,105.232070,40.0202631,,105.232070,116.3801175
105.241830,31.1600000,,105.242060,40.0202644,,105.242060,116.3801186
105.251850,31.1100000,,105.252080,40.0202657,,105.252080,116.3801196
105.262990,31.0800000,,105.263220,40.0202671,,105.263220,116.3801207
105.272150,31.0300000,,105.272380,40.0202684,,105.272380,116.3801217
105.282340,30.9800000,,105.282570,40.0202698,,105.282570,116.3801228
105.291840,30.9300000,,105.292060,40.0202711,,105.292060,116.3801239
105.301850,30.8900000,,105.302080,40.0202724,,105.302080,116.3801249
105.311860,30.8400000,,105.312080,40.0202738,,105.312080,116.3801260
105.321840,30.7900000,,105.322070,40.0202751,,105.322070,116.3801270
105.331840,30.7500000,,105.332070,40.0202765,,105.332070,116.3801281
105.341850,30.7000000,,105.342080,40.0202778,,105.342080,116.3801291
105.351860,30.6600000,,105.352080,40.0202792,,105.352080,116.3801302
105.362980,30.6100000,,105.363210,40.0202805,,105.363210,116.3801313
105.371840,30.5700000,,105.372060,40.0202819,,105.372060,116.3801323
105.381850,30.5200000,,105.382080,40.0202832,,105.382080,116.3801333
105.391840,30.4800000,,105.392070,40.0202846,,105.392070,116.3801344
105.401840,30.4400000,,105.402070,40.0202859,,105.402070,116.3801354
105.411830,30.3900000,,105.412050,40.0202873,,105.412050,116.3801365
105.421830,30.3500000,,105.422060,40.0202886,,105.422060,116.3801375
105.431830,30.3100000,,105.432060,40.0202900,,105.432060,116.3801386
105.441830,30.2700000,,105.442060,40.0202913,,105.442060,116.3801396
105.451830,30.2300000,,105.452060,40.0202927,,105.452060,116.3801406
105.462970,30.1800000,,105.463200,40.0202940,,105.463200,116.3801417
105.472200,30.1300000,,105.472430,40.0202954,,105.472430,116.3801427
105.482260,30.0900000,,105.482490,40.0202967,,105.482490,116.3801437
105.491820,30.0500000,,105.492050,40.0202981,,105.492050,116.3801448
105.501820,30.0000000,,105.502050,40.0202994,,105.502050,116.3801458
105.511800,29.9600000,,105.512040,40.0203008,,105.512040,116.3801468
105.521810,29.9100000,,105.522030,40.0203021,,105.522030,116.3801478
105.531800,29.8700000,,105.532030,40.0203034,,105.532030,116.3801488
105.541820,29.8200000,,105.542050,40.0203048,,105.542050,116.3801498
105.551810,29.7800000,,105.552040,40.0203061,,105.552040,116.3801508
105.562940,29.7300000,,105.563160,40.0203075,,105.563160,116.3801518
105.571800,29.6900000,,105.572020,40.0203088,,105.572020,116.3801528
105.581800,29.6500000,,105.582030,40.0203101,,105.582030,116.3801538
105.591790,29.6000000,,105.592020,40.0203115,,105.592020,116.3801548
105.601800,29.5600000,,105.602030,40.0203128,,105.602030,116.3801557
105.611790,29.5100000,,105.612020,40.0203141,,105.612020,116.3801567
105.621790,29.4600000,,105.622020,40.0203155,,105.622020,116.3801577
105.631800,29.4200000,,105.632030,40.0203168,,105.632030,116.3801587
105.641790,29.3800000,,105.642010,40.0203182,,105.642010,116.3801597
105.651780,29.3300000,,105.652010,40.0203195,,105.652010,116.3801607
105.662930,29.2800000,,105.663150,40.0203208,,105.663150,116.3801617
105.672110,29.2400000,,105.672330,40.0203222,,105.672330,116.3801626
105.682310,29.1900000,,105.682530,40.0203235,,105.682530,116.3801636
105.691780,29.1500000,,105.692000,40.0203249,,105.692000,116.3801646
105.701790,29.1000000,,105.702010,40.0203262,,105.702010,116.3801656
105.711780,29.0600000,,105.712010,40.0203275,,105.712010,116.3801665
105.721770,29.0100000,,105.722000,40.0203289,,105.722000,116.3801675
105.731790,28.9600000,,105.732010,40.0203302,,105.732010,116.3801685
105.741770,28.9200000,,105.742010,40.0203316,,105.742010,116.3801695
105.751780,28.8700000,,105.752010,40.0203329,,105.752010,116.3801704
105.762900,28.8300000,,105.763130,40.0203343,,105.763130,116.3801714
105.771770,28.7800000,,105.772000,40.0203356,,105.772000,116.3801724
105.781790,28.7400000,,105.782010,40.0203370,,105.782010,116.3801733
105.791770,28.6900000,,105.791990,40.0203383,,105.791990,116.3801743
105.801780,28.6500000,,105.802000,40.0203397,,105.802000,116.3801753
105.811770,28.6000000,,105.812000,40.0203410,,105.812000,116.3801762
105.821780,28.5600000,,105.822000,40.0203424,,105.822000,116.3801772
105.831780,28.5100000,,105.832000,40.0203437,,105.832000,116.3801781
105.841760,28.4700000,,105.841990,40.0203451,,105.841990,116.3801791
105.851770,28.4200000,,105.851990,40.0203464,,105.851990,116.3801801
105.862910,28.3800000,,105.863130,40.0203478,,105.863130,116.3801810
105.872260,28.3300000,,105.872480,40.0203491,,105.872480,116.3801820
105.882300,28.2900000,,105.882530,40.0203505,,105.882530,116.3801829
105.891780,28.2500000,,105.892010,40.0203518,,105.892010,116.3801839
105.901770,28.2000000,,105.902000,40.0203532,,105.902000,116.3801848
105.911760,28.1500000,,105.911990,40.0203545,,105.911990,116.3801858
105.921750,28.1100000,,105.921980,40.0203559,,105.921980,116.3801867
105.931760,28.0600000,,105.931990,40.0203573,,105.931990,116.3801877
105.941760,28.0200000,,105.941990,40.0203586,,105.941990,116.3801886
105.951760,27.9700000,,105.951990,40.0203600,,105.951990,116.3801896
105.962880,27.9200000,,105.963110,40.0203613,,105.963110,116.3801905
105.971750,27.8800000,,105.971980,40.0203627,,105.971980,116.3801914
105.981750,27.8300000,,105.981980,40.0203640,,105.981980,116.3801924
105.991750,27.7900000,,105.991980,40.0203654,,105.991980,116.3801933
106.001740,27.7400000,,106.001970,40.0203668,,106.001970,116.3801943
106.011750,27.7000000,,106.011980,40.0203681,,106.011980,116.3801952
106.021750,27.6500000,,106.021980,40.0203695,,106.021980,116.3801961
106.031750,27.6100000,,106.031980,40.0203708,,106.031980,116.3801971
106.041740,27.5600000,,106.041980,40.0203722,,106.041980,116.3801980
106.051740,27.5100000,,106.051970,40.0203736,,106.051970,116.3801989
106.062880,27.4700000,,106.063110,40.0203749,,106.063110,116.3801999
106.072170,27.4200000,,106.072400,40.0203763,,106.072400,116.3802008
106.082390,27.3800000,,106.082620,40.0203777,,106.082620,116.3802017
106.091730,27.3300000,,106.091960,40.0203790,,106.091960,116.3802026
106.101740,27.2800000,,106.101970,40.0203804,,106.101970,116.3802036
106.111750,27.2300000,,106.111980,40.0203818,,106.111980,116.3802045
106.121740,27.1900000,,106.121970,40.0203831,,106.121970,116.3802054
106.131730,27.1500000,,106.131960,40.0203845,,106.131960,116.3802063
106.141750,27.1000000,,106.141980,40.0203858,,106.141980,116.3802072
106.151740,27.0500000,,106.151970,40.0203872,,106.151970,116.3802081
106.162870,27.0100000,,106.163090,40.0203886,,106.163090,116.3802091
106.171730,26.9600000,,106.171960,40.0203900,,106.171960,116.3802100
106.181730,26.9200000,,106.181960,40.0203913,,106.181960,116.3802109
106.191730,26.8700000,,106.191960,40.0203927,,106.191960,116.3802118
106.201730,26.8200000,,106.201960,40.0203941,,106.201960,116.3802127
106.211730,26.7800000,,106.211960,40.0203954,,106.211960,116.3802136
106.221730,26.7300000,,106.221960,40.0203968,,106.221960,116.3802145
106.231730,26.6900000,,106.231960,40.0203982,,106.231960,116.3802154
106.241720,26.6400000,,106.241940,40.0203995,,106.241940,116.3802163
106.251720,26.6000000,,106.251950,40.0204009,,106.251950,116.3802172
106.262880,26.5700000,,106.263110,40.0204023,,106.263110,116.3802181
106.272010,26.5300000,,106.272230,40.0204037,,106.272230,116.3802190
106.282300,26.4800000,,106.282530,40.0204051,,106.282530,116.3802199
106.291730,26.4400000,,106.291960,40.0204065,,106.291960,116.3802209
106.301740,26.3900000,,106.301970,40.0204079,,106.301970,116.3802218
106.311740,26.3500000,,106.311970,40.0204093,,106.311970,116.3802227
106.321730,26.3000000,,106.321960,40.0204106,,106.321960,116.3802236
106.331730,26.2600000,,106.331950,40.0204120,,106.331950,116.3802245
106.341740,26.2100000,,106.341960,40.0204134,,106.341960,116.3802254
106.351730,26.1700000,,106.351950,40.0204148,,106.351950,116.3802263
106.362870,26.1200000,,106.363100,40.0204162,,106.363100,116.3802272
106.371730,26.0800000,,106.371960,40.0204176,,106.371960,116.3802280
106.381740,26.0400000,,106.381970,40.0204190,,106.381970,116.3802289
106.391720,25.9900000,,106.391950,40.0204204,,106.391950,116.3802298
106.401710,25.9500000,,106.401940,40.0204218,,106.401940,116.3802307
106.411720,25.9000000,,106.411950,40.0204232,,106.411950,116.3802316
106.421720,25.8600000,,106.421950,40.0204246,,106.421950,116.3802325
106.431720,25.8100000,,106.431950,40.0204260,,106.431950,116.3802334
106.441730,25.7700000,,106.441950,40.0204274,,106.441950,116.3802343
106.451710,25.7200000,,106.451950,40.0204288,,106.451950,116.3802351
106.462870,25.6800000,,106.463100,40.0204302,,106.463100,116.3802360
106.472030,25.6300000,,106.472260,40.0204316,,106.472260,116.3802369
106.482190,25.5800000,,106.482420,40.0204330,,106.482420,116.3802378
106.491710,25.5400000,,106.491940,40.0204344,,106.491940,116.3802387
106.501720,25.5000000,,106.501940,40.0204358,,106.501940,116.3802395
106.511710,25.4500000,,106.511930,40.0204372,,106.511930,116.3802404
106.521700,25.4000000,,106.521930,40.0204386,,106.521930,116.3802413
106.531700,25.3600000,,106.531920,40.0204400,,106.531920,116.3802421
106.541680,25.3100000,,106.541910,40.0204413,,106.541910,116.3802430
106.551690,25.2700000,,106.551910,40.0204427,,106.551910,116.3802438
106.562830,25.2300000,,106.563050,40.0204441,,106.563050,116.3802447
106.571690,25.1800000,,106.571910,40.0204455,,106.571910,116.3802456
106.581690,25.1300000,,106.581910,40.0204469,,106.581910,116.3802464
106.591680,25.0900000,,106.591910,40.0204483,,106.591910,116.3802473
106.601680,25.0400000,,106.601910,40.0204497,,106.601910,116.3802481
106.611700,25.0000000,,106.611930,40.0204511,,106.611930,116.3802490
106.621680,24.9500000,,106.621910,40.0204525,,106.621910,116.3802498
106.631660,24.9000000,,106.631890,40.0204539,,106.631890,116.3802507
106.641680,24.8600000,,106.641900,40.0204553,,106.641900,116.3802515
106.651680,24.8200000,,106.651910,40.0204567,,106.651910,116.3802524
106.662810,24.7700000,,106.663040,40.0204581,,106.663040,116.3802532
106.671970,24.7200000,,106.672200,40.0204595,,106.672200,116.3802540
106.682170,24.6800000,,106.682390,40.0204609,,106.682390,116.3802549
106.691680,24.6400000,,106.691910,40.0204623,,106.691910,116.3802557
106.701690,24.5900000,,106.701920,40.0204637,,106.701920,116.3802566
106.711660,24.5500000,,106.711890,40.0204651,,106.711890,116.3802574
106.721670,24.5000000,,106.721890,40.0204665,,106.721890,116.3802582
106.731670,24.4500000,,106.731900,40.0204679,,106.731900,116.3802591
106.741680,24.4100000,,106.741900,40.0204693,,106.741900,116.3802599
106.751670,24.3600000,,106.751900,40.0204707,,106.751900,116.3802607
106.762820,24.3200000,,106.763050,40.0204721,,106.763050,116.3802616
106.771680,24.2700000,,106.771910,40.0204735,,106.771910,116.3802624
106.781670,24.2300000,,106.781900,40.0204749,,106.781900,116.3802632
106.791670,24.1800000,,106.791890,40.0204763,,106.791890,116.3802640
106.801650,24.1300000,,106.801870,40.0204777,,106.801870,116.3802649
106.811660,24.0900000,,106.811880,40.0204791,,106.811880,116.3802657
106.821660,24.0400000,,106.821880,40.0204805,,106.821880,116.3802665
106.831660,23.9900000,,106.831890,40.0204819,,106.831890,116.3802673
106.841660,23.9500000,,106.841880,40.0204833,,106.841880,116.3802681
106.851660,23.9000000,,106.851890,40.0204847,,106.851890,116.3802690
106.862800,23.8500000,,106.863030,40.0204861,,106.863030,116.3802698
106.872140,23.8000000,,106.872360,40.0204875,,106.872360,116.3802706
106.882180,23.7600000,,106.882410,40.0204889,,106.882410,116.3802714
106.891660,23.7100000,,106.891890,40.0204903,,106.891890,116.3802722
106.901650,23.6700000,,106.901870,40.0204917,,106.901870,116.3802730
106.911640,23.6200000,,106.911870,40.0204931,,106.911870,116.3802738
106.921640,23.5800000,,106.921870,40.0204945,,106.921870,116.3802746
106.931630,23.5300000,,106.931860,40.0204959,,106.931860,116.3802754
106.941640,23.4800000,,106.941860,40.0204973,,106.941860,116.3802762
106.951610,23.4400000,,106.951840,40.0204987,,106.951840,116.3802770
106.962750,23.3900000,,106.962970,40.0205001,,106.962970,116.3802778
106.971610,23.3500000,,106.971830,40.0205015,,106.971830,116.3802786
106.981620,23.3000000,,106.981840,40.0205029,,106.981840,116.3802794
106.991620,23.2600000,,106.991840,40.0205044,,106.991840,116.3802802
107.001610,23.2100000,,107.001840,40.0205058,,107.001840,116.3802810
107.011600,23.1700000,,107.011830,40.0205072,,107.011830,116.3802818
107.021620,23.1200000,,107.021850,40.0205086,,107.021850,116.3802826
107.031600,23.0800000,,107.031830,40.0205100,,107.031830,116.3802834
107.041600,23.0400000,,107.041830,40.0205114,,107.041830,116.3802842
107.051600,22.9900000,,107.051830,40.0205128,,107.051830,116.3802850
107.062750,22.9500000,,107.062970,40.0205142,,107.062970,116.3802857
107.071890,22.9000000,,107.072110,40.0205157,,107.072110,116.3802865
107.082830,22.8600000,,107.083060,40.0205171,,107.083060,116.3802873
107.091600,22.8200000,,107.091830,40.0205185,,107.091830,116.3802881
107.101600,22.7800000,,107.101830,40.0205199,,107.101830,116.3802889
107.111590,22.7300000,,107.111820,40.0205213,,107.111820,116.3802896
107.121600,22.6900000,,107.121830,40.0205227,,107.121830,116.3802904
107.131600,22.6400000,,107.131830,40.0205242,,107.131830,116.3802912
107.141590,22.6000000,,107.141820,40.0205256,,107.141820,116.3802920
107.151600,22.5600000,,107.151820,40.0205270,,107.151820,116.3802927
107.162730,22.5100000,,107.162950,40.0205284,,107.162950,116.3802935
107.171580,22.4700000,,107.171810,40.0205298,,107.171810,116.3802943
107.181590,22.4200000,,107.181820,40.0205313,,107.181820,116.3802950
107.191590,22.3800000,,107.191820,40.0205327,,107.191820,116.3802958
107.201590,22.3400000,,107.201820,40.0205341,,107.201820,116.3802966
107.211590,22.2900000,,107.211820,40.0205355,,107.211820,116.3802973
107.221600,22.2400000,,107.221820,40.0205369,,107.221820,116.3802981
107.231580,22.2000000,,107.231800,40.0205384,,107.231800,116.3802989
107.241570,22.1500000,,107.241790,40.0205398,,107.241790,116.3802996
107.251580,22.1100000,,107.251810,40.0205412,,107.251810,116.3803004
107.262730,22.0800000,,107.262960,40.0205426,,107.262960,116.3803011
107.271840,22.0300000,,107.272070,40.0205441,,107.272070,116.3803019
107.282130,21.9800000,,107.282360,40.0205455,,107.282360,116.3803027
107.291610,21.9400000,,107.291830,40.0205470,,107.291830,116.3803034
107.301610,21.9000000,,107.301830,40.0205484,,107.301830,116.3803042
107.311600,21.8500000,,107.311830,40.0205498,,107.311830,116.3803050
107.321590,21.8000000,,107.321820,40.0205513,,107.321820,116.3803057
107.331590,21.7600000,,107.331820,40.0205527,,107.331820,116.3803065
107.341590,21.7100000,,107.341830,40.0205542,,107.341830,116.3803072
107.351580,21.6700000,,107.351810,40.0205556,,107.351810,116.3803080
107.362720,21.6200000,,107.362960,40.0205570,,107.362960,116.3803088
107.371580,21.5700000,,107.371820,40.0205585,,107.371820,116.3803095
107.381610,21.5300000,,107.381840,40.0205599,,107.381840,116.3803103
107.391580,21.4800000,,107.391810,40.0205614,,107.391810,116.3803110
107.401570,21.4400000,,107.401810,40.0205628,,107.401810,116.3803118
107.411570,21.3900000,,107.411800,40.0205642,,107.411800,116.3803125
107.421590,21.3400000,,107.421820,40.0205657,,107.421820,116.3803133
107.431580,21.3000000,,107.431810,40.0205671,,107.431810,116.3803140
107.441590,21.2600000,,107.441820,40.0205686,,107.441820,116.3803147
107.451570,21.2100000,,107.451800,40.0205700,,107.451800,116.3803155
107.462720,21.1700000,,107.462950,40.0205715,,107.462950,116.3803162
107.471860,21.1300000,,107.472090,40.0205729,,107.472090,116.3803170
107.482090,21.0800000,,107.482310,40.0205744,,107.482310,116.3803177
107.491580,21.0400000,,107.491810,40.0205758,,107.491810,116.3803184
107.501570,21.0000000,,107.501800,40.0205773,,107.501800,116.3803192
107.511560,20.9600000,,107.511790,40.0205787,,107.511790,116.3803199
107.521550,20.9200000,,107.521770,40.0205801,,107.521770,116.3803206
107.531560,20.8700000,,107.531780,40.0205816,,107.531780,116.3803213
107.541550,20.8300000,,107.541780,40.0205830,,107.541780,116.3803221
107.551560,20.7900000,,107.551780,40.0205844,,107.551780,116.3803228
107.562680,20.7500000,,107.562900,40.0205859,,107.562900,116.3803235
107.571540,20.7100000,,107.571770,40.0205873,,107.571770,116.3803242
107.581540,20.6700000,,107.581770,40.0205888,,107.581770,116.3803249
107.591550,20.6300000,,107.591780,40.0205902,,107.591780,116.3803256
107.601540,20.5800000,,107.601770,40.0205916,,107.601770,116.3803264
107.611550,20.5400000,,107.611770,40.0205931,,107.611770,116.3803271
107.621550,20.5000000,,107.621780,40.0205945,,107.621780,116.3803278
107.631560,20.4600000,,107.631780,40.0205960,,107.631780,116.3803285
107.641550,20.4200000,,107.641780,40.0205974,,107.641780,116.3803292
107.651550,20.3800000,,107.651780,40.0205988,,107.651780,116.3803299
107.662660,20.3300000,,107.662880,40.0206003,,107.662880,116.3803306
107.671830,20.2900000,,107.672060,40.0206017,,107.672060,116.3803313
107.682070,20.2500000,,107.682300,40.0206032,,107.682300,116.3803320
107.691540,20.2100000,,107.691760,40.0206046,,107.691760,116.3803327
107.701540,20.1700000,,107.701770,40.0206061,,107.701770,116.3803334
107.711540,20.1300000,,107.711770,40.0206075,,107.711770,116.3803341
107.721540,20.0800000,,107.721770,40.0206089,,107.721770,116.3803348
107.731530,20.0300000,,107.731760,40.0206104,,107.731760,116.3803355
107.741530,19.9900000,,107.741760,40.0206118,,107.741760,116.3803361
107.751540,19.9500000,,107.751770,40.0206133,,107.751770,116.3803368
107.762670,19.9100000,,107.762900,40.0206147,,107.762900,116.3803375
107.771540,19.8700000,,107.771770,40.0206162,,107.771770,116.3803382
107.781540,19.8200000,,107.781760,40.0206176,,107.781760,116.3803389
107.791530,19.7800000,,107.791760,40.0206191,,107.791760,116.3803396
107.801540,19.7400000,,107.801770,40.0206205,,107.801770,116.3803403
107.811520,19.6900000,,107.811750,40.0206220,,107.811750,116.3803409
107.821530,19.6500000,,107.821760,40.0206234,,107.821760,116.3803416
107.831520,19.6100000,,107.831750,40.0206248,,107.831750,116.3803423
107.841520,19.5600000,,107.841750,40.0206263,,107.841750,116.3803430
107.851520,19.5200000,,107.851750,40.0206277,,107.851750,116.3803436
107.862650,19.4800000,,107.862880,40.0206292,,107.862880,116.3803443
107.871830,19.4400000,,107.872060,40.0206306,,107.872060,116.3803450
107.882000,19.4000000,,107.882230,40.0206321,,107.882230,116.3803457
107.891510,19.3500000,,107.891740,40.0206335,,107.891740,116.3803463
107.901510,19.3100000,,107.901740,40.0206350,,107.901740,116.3803470
107.911520,19.2700000,,107.911750,40.0206364,,107.911750,116.3803477
107.921520,19.2300000,,107.921750,40.0206379,,107.921750,116.3803483
107.931510,19.1800000,,107.931740,40.0206393,,107.931740,116.3803490
107.941510,19.1400000,,107.941740,40.0206408,,107.941740,116.3803497
107.951520,19.1000000,,107.951740,40.0206422,,107.951740,116.3803503
107.962640,19.0600000,,107.962870,40.0206437,,107.962870,116.3803510
107.971500,19.0200000,,107.971730,40.0206451,,107.971730,116.3803516
107.981500,18.9800000,,107.981730,40.0206466,,107.981730,116.3803523
107.991510,18.9400000,,107.991730,40.0206480,,107.991730,116.3803530
108.001510,18.9000000,,108.001740,40.0206495,,108.001740,116.3803536
108.011510,18.8600000,,108.011730,40.0206509,,108.011730,116.3803543
108.021500,18.8200000,,108.021730,40.0206524,,108.021730,116.3803549
108.031510,18.7800000,,108.031730,40.0206538,,108.031730,116.3803556
108.041500,18.7400000,,108.041720,40.0206553,,108.041720,116.3803562
108.051500,18.7000000,,108.051720,40.0206568,,108.051720,116.3803569
108.062650,18.6600000,,108.062880,40.0206582,,108.062880,116.3803575
108.071910,18.6200000,,108.072140,40.0206597,,108.072140,116.3803582
108.082170,18.5900000,,108.082390,40.0206611,,108.082390,116.3803588
108.091500,18.5500000,,108.091730,40.0206626,,108.091730,116.3803594
108.101500,18.5100000,,108.101730,40.0206640,,108.101730,116.3803601
108.111490,18.4700000,,108.111720,40.0206655,,108.111720,116.3803607
108.121500,18.4300000,,108.121720,40.0206670,,108.121720,116.3803614
108.131490,18.3900000,,108.131710,40.0206684,,108.131710,116.3803620
108.141490,18.3600000,,108.141710,40.0206699,,108.141710,116.3803626
108.151490,18.3200000,,108.151720,40.0206713,,108.151720,116.3803633
108.162650,18.2800000,,108.162870,40.0206728,,108.162870,116.3803639
108.171490,18.2400000,,108.171720,40.0206742,,108.171720,116.3803645
108.181480,18.2000000,,108.181710,40.0206757,,108.181710,116.3803652
108.191480,18.1700000,,108.191700,40.0206772,,108.191700,116.3803658
108.201480,18.1200000,,108.201710,40.0206786,,108.201710,116.3803664
108.211480,18.0800000,,108.211710,40.0206801,,108.211710,116.3803671
108.221490,18.0400000,,108.221720,40.0206815,,108.221720,116.3803677
108.231480,18.0100000,,108.231700,40.0206830,,108.231700,116.3803683
108.241480,17.9700000,,108.241710,40.0206845,,108.241710,116.3803689
108.251490,17.9300000,,108.251720,40.0206859,,108.251720,116.3803696
108.262630,17.9000000,,108.262860,40.0206874,,108.262860,116.3803702
108.271750,17.8600000,,108.271980,40.0206889,,108.271980,116.3803708
108.282010,17.8300000,,108.282240,40.0206904,,108.282240,116.3803714
108.291500,17.7900000,,108.291730,40.0206918,,108.291730,116.3803721
108.301500,17.7500000,,108.301720,40.0206933,,108.301720,116.3803727
108.311500,17.7100000,,108.311720,40.0206948,,108.311720,116.3803733
108.321480,17.6700000,,108.321710,40.0206963,,108.321710,116.3803739
108.331480,17.6300000,,108.331710,40.0206978,,108.331710,116.3803745
108.341490,17.5900000,,108.341710,40.0206992,,108.341710,116.3803752
108.351490,17.5500000,,108.351710,40.0207007,,108.351710,116.3803758
108.362610,17.5100000,,108.362840,40.0207022,,108.362840,116.3803764
108.371480,17.4700000,,108.371700,40.0207037,,108.371700,116.3803770
108.381480,17.4300000,,108.381710,40.0207052,,108.381710,116.3803776
108.391480,17.3900000,,108.391710,40.0207067,,108.391710,116.3803782
108.401480,17.3500000,,108.401700,40.0207081,,108.401700,116.3803788
108.411490,17.3200000,,108.411710,40.0207096,,108.411710,116.3803794
108.421470,17.2800000,,108.421700,40.0207111,,108.421700,116.3803800
108.431480,17.2400000,,108.431700,40.0207126,,108.431700,116.3803806
108.441470,17.2000000,,108.441690,40.0207141,,108.441690,116.3803812
108.451470,17.1600000,,108.451700,40.0207155,,108.451700,116.3803819
108.462620,17.1300000,,108.462850,40.0207170,,108.462850,116.3803825
