98.962,1288.37,358.385
98.962,1289.616,358.613
98.91,1290.81,358.823
98.91,1292.056,359.044
98.858,1293.25,359.248
98.858,1294.496,359.442
98.858,1295.691,359.627
98.858,1296.885,359.809
98.858,1298.131,359.991
98.858,1299.325,0.173
98.858,1300.571,0.355
98.858,1301.765,0.547
98.858,1303.011,0.722
98.858,1304.206,0.900
98.858,1305.452,1.080
98.91,1306.646,1.259
98.91,1307.84,1.440
98.962,1309.086,1.605
98.962,1310.28,1.771
99.013,1311.526,1.933
99.065,1312.721,2.075
99.117,1313.967,2.215
99.117,1315.161,2.346
99.169,1316.407,2.490
99.221,1317.601,2.630
99.273,1318.847,2.775
99.325,1320.042,2.915
99.429,1321.288,3.062
99.481,1322.482,3.205
99.533,1323.728,3.344
99.585,1324.922,3.492
99.688,1326.168,3.659
99.74,1327.362,3.816
99.844,1328.609,3.991
99.896,1329.803,4.174
100.0,1331.049,4.381
100.104,1332.243,4.603
100.156,1333.489,4.847
100.26,1334.683,5.079
100.363,1335.929,5.314
100.519,1337.124,5.549
100.623,1338.37,5.776
100.727,1339.564,5.989
100.883,1340.758,6.203
100.987,1342.004,6.415
101.142,1343.198,6.635
101.246,1344.444,6.847
101.402,1345.639,7.055
101.558,1346.833,7.264
101.713,1348.079,7.476
101.869,1349.273,7.691
102.025,1350.519,7.908
102.181,1351.713,8.141
102.388,1352.96,8.388
102.544,1354.154,8.632
102.7,1355.4,8.872
102.908,1356.594,9.095
103.115,1357.84,9.322
103.323,1359.034,9.548
103.531,1360.228,9.771
103.738,1361.475,10.002
103.946,1362.669,10.229
104.154,1363.915,10.441
104.361,1365.109,10.661
104.569,1366.303,10.883
104.829,1367.497,11.109
105.036,1368.744,11.340
105.296,1369.938,11.555
105.556,1371.132,11.770
105.815,1372.378,11.989
106.023,1373.572,12.212
106.282,1374.766,12.442
106.542,1376.012,12.652
106.854,1377.207,12.875
107.113,1378.401,13.086
107.373,1379.595,13.306
107.684,1380.841,13.515
107.944,1382.035,13.729
108.255,1383.229,13.946
108.567,1384.476,14.157
108.879,1385.67,14.379
109.19,1386.864,14.593
109.502,1388.058,14.801
109.813,1389.304,15.024
110.125,1390.498,15.241
110.436,1391.745,15.456
110.8,1392.939,15.672
111.111,1394.133,15.888
111.475,1395.379,16.108
111.786,1396.573,16.327
112.15,1397.819,16.544
112.513,1399.013,16.761
112.876,1400.208,16.965
113.24,1401.454,17.176
113.603,1402.648,17.389
114.019,1403.894,17.600
114.382,1405.088,17.815
114.746,1406.334,18.007
115.161,1407.529,18.193
115.576,1408.775,18.358
115.94,1409.969,18.529
116.355,1411.215,18.692
116.771,1412.409,18.850
117.186,1413.655,19.019
117.601,1414.901,19.195
118.017,1416.096,19.363
118.484,1417.342,19.530
118.899,1418.588,19.703
119.315,1419.782,19.892
119.782,1421.028,20.100
120.197,1422.274,20.326
120.665,1423.468,20.560
121.132,1424.714,20.786
121.599,1425.961,21.023
122.066,1427.155,21.263
122.534,1428.401,21.507
123.001,1429.647,21.744
123.52,1430.841,21.980
123.988,1432.087,22.215
124.507,1433.333,22.453
124.974,1434.528,22.698
125.493,1435.774,22.935
126.012,1437.02,23.160
126.532,1438.214,23.395
127.051,1439.46,23.619
127.622,1440.654,23.847
128.141,1441.9,24.087
128.66,1443.094,24.328
129.232,1444.341,24.561
129.803,1445.587,24.796
130.322,1446.781,25.036
130.893,1448.027,25.273
131.464,1449.221,25.496
132.087,1450.467,25.726
132.658,1451.661,25.955
133.229,1452.908,26.192
133.853,1454.102,26.423
134.424,1455.348,26.647
135.047,1456.542,26.867
135.67,1457.788,27.094
136.293,1458.982,27.321
136.916,1460.177,27.541
137.539,1461.423,27.750
138.162,1462.617,27.959
138.785,1463.863,28.156
139.46,1465.057,28.332
140.083,1466.251,28.534
140.758,1467.497,28.726
141.433,1468.692,28.911
142.056,1469.886,29.097
142.731,1471.132,29.304
143.406,1472.326,29.515
144.081,1473.52,29.742
144.808,1474.714,29.985
145.483,1475.961,30.239
146.158,1477.155,30.521
146.885,1478.349,30.806
147.56,1479.543,31.100
148.287,1480.685,31.396
149.013,1481.88,31.693
149.74,1483.074,31.990
150.467,1484.216,32.288
151.194,1485.41,32.571
151.921,1486.552,32.845
152.7,1487.695,33.113
153.427,1488.889,33.366
154.206,1490.031,33.611
154.933,1491.173,33.844
155.711,1492.316,34.085
156.49,1493.406,34.320
157.217,1494.548,34.562
157.996,1495.691,34.803
158.775,1496.781,35.034
159.553,1497.923,35.269
160.332,1499.065,35.499
161.111,1500.156,35.727
161.942,1501.298,35.956
162.721,1502.388,36.189
163.499,1503.479,36.416
164.33,1504.569,36.636
165.109,1505.659,36.842
165.94,1506.75,37.049
166.771,1507.84,37.263
167.601,1508.93,37.473
168.432,1510.021,37.678
169.263,1511.111,37.880
170.093,1512.201,38.080
170.924,1513.292,38.259
171.755,1514.33,38.420
172.586,1515.421,38.577
173.468,1516.511,38.707
174.299,1517.549,38.787
175.13,1518.64,38.866
176.012,1519.678,38.966
176.843,1520.768,39.105
177.726,1521.807,39.259
178.557,1522.845,39.438
179.439,1523.936,39.624
180.27,1524.974,39.846
181.153,1526.012,40.129
182.035,1527.051,40.476
182.918,1528.089,40.851
183.801,1529.128,41.231
184.683,1530.166,41.618
185.618,1531.205,42.001
186.552,1532.191,42.366
187.435,1533.178,42.715
188.37,1534.216,43.044
189.304,1535.202,43.360
190.239,1536.189,43.653
191.173,1537.175,43.936
192.108,1538.162,44.208
193.094,1539.148,44.473
194.029,1540.135,44.741
194.964,1541.07,45.000
195.95,1542.056,45.238
196.885,1543.043,45.471
197.871,1543.977,45.711
198.858,1544.912,45.956
199.792,1545.898,46.186
200.779,1546.833,46.407
201.765,1547.767,46.620
202.752,1548.702,46.820
203.79,1549.637,47.036
204.777,1550.571,47.251
205.763,1551.506,47.464
206.75,1552.44,47.672
207.788,1553.375,47.879
208.775,1554.309,48.089
209.813,1555.192,48.300
210.8,1556.127,48.516
211.838,1557.009,48.729
212.876,1557.944,48.940
213.915,1558.827,49.143
214.953,1559.761,49.348
215.992,1560.644,49.558
217.03,1561.526,49.773
218.069,1562.409,49.976
219.107,1563.292,50.190
220.145,1564.174,50.409
221.236,1565.057,50.638
222.274,1565.94,50.859
223.313,1566.822,51.109
224.403,1567.653,51.345
225.493,1568.536,51.575
226.584,1569.367,51.805
227.622,1570.249,52.032
228.712,1571.08,52.246
229.803,1571.963,52.460
230.893,1572.793,52.655
231.983,1573.624,52.845
233.074,1574.455,53.032
234.164,1575.286,53.202
235.306,1576.116,53.380
236.397,1576.947,53.564
237.539,1577.778,53.749
238.629,1578.609,53.931
239.772,1579.439,54.118
240.862,1580.218,54.299
242.004,1581.049,54.478
243.146,1581.88,54.669
244.237,1582.658,54.859
245.379,1583.437,55.041
246.521,1584.268,55.242
247.664,1585.047,55.449
248.806,1585.826,55.666
249.948,1586.604,55.914
251.09,1587.383,56.175
252.233,1588.162,56.442
253.375,1588.941,56.698
254.517,1589.72,56.958
255.711,1590.498,57.224
256.854,1591.225,57.486
258.048,1592.004,57.749
259.242,1592.731,58.013
260.436,1593.458,58.276
261.63,1594.185,58.545
262.825,1594.912,58.812
264.019,1595.639,59.077
265.213,1596.366,59.345
266.407,1597.092,59.602
267.601,1597.819,59.863
268.795,1598.494,60.135
270.042,1599.221,60.408
271.236,1599.896,60.677
272.482,1600.571,60.950
273.676,1601.246,61.216
274.922,1601.921,61.478
276.168,1602.596,61.741
277.362,1603.271,62.002
278.609,1603.946,62.254
279.855,1604.621,62.507
281.101,1605.244,62.747
282.347,1605.867,62.984
283.593,1606.542,63.217
284.839,1607.165,63.442
286.137,1607.788,63.655
287.383,1608.411,63.879
288.629,1609.034,64.111
289.927,1609.657,64.344
291.173,1610.28,64.572
292.471,1610.852,64.797
293.718,1611.475,65.022
295.016,1612.098,65.256
296.314,1612.669,65.478
297.56,1613.24,65.692
298.858,1613.863,65.906
300.156,1614.434,66.121
301.454,1615.005,66.336
302.752,1615.576,66.560
304.05,1616.147,66.785
305.348,1616.719,66.995
306.646,1617.29,67.201
307.944,1617.809,67.408
309.294,1618.38,67.601
310.592,1618.899,67.785
311.89,1619.47,67.964
313.24,1619.99,68.138
314.538,1620.509,68.317
315.888,1621.028,68.492
317.186,1621.599,68.690
318.536,1622.118,68.918
319.834,1622.638,69.157
321.184,1623.105,69.426
322.534,1623.624,69.708
323.832,1624.143,69.982
325.182,1624.611,70.244
326.532,1625.078,70.503
327.83,1625.545,70.755
329.18,1626.012,70.997
330.53,1626.48,71.232
331.828,1626.947,71.468
333.178,1627.414,71.688
334.528,1627.83,71.909
335.826,1628.297,72.105
337.175,1628.712,72.290
338.474,1629.128,72.469
339.823,1629.595,72.637
341.173,1630.01,72.814
342.471,1630.426,72.988
343.821,1630.841,73.144
345.119,1631.256,73.276
346.469,1631.62,73.400
347.767,1632.035,73.527
349.117,1632.451,73.654
350.415,1632.814,73.785
351.765,1633.229,73.913
353.063,1633.593,74.036
354.413,1633.956,74.161
355.711,1634.372,74.280
357.009,1634.735,74.398
358.359,1635.099,74.522
359.657,1635.462,74.639
360.955,1635.826,74.767
362.305,1636.189,74.886
363.603,1636.552,75.005
364.901,1636.916,75.128
366.199,1637.279,75.245
367.497,1637.643,75.365
368.795,1637.954,75.482
370.145,1638.318,75.603
371.443,1638.629,75.721
372.741,1638.993,75.826
374.039,1639.304,75.951
375.337,1639.616,76.069
376.584,1639.979,76.184
377.882,1640.291,76.305
379.18,1640.602,76.423
380.478,1640.914,76.536
381.776,1641.225,76.649
383.074,1641.537,76.741
384.32,1641.848,76.806
385.618,1642.16,76.849
386.916,1642.471,76.900
388.214,1642.783,76.944
389.512,1643.094,76.982
390.758,1643.354,77.017
392.056,1643.666,77.065
393.354,1643.977,77.113
394.6,1644.289,77.170
395.898,1644.548,77.214
397.144,1644.86,77.261
398.442,1645.171,77.299
399.688,1645.431,77.350
400.987,1645.742,77.396
402.233,1646.054,77.431
403.531,1646.314,77.457
404.777,1646.625,77.479
406.023,1646.885,77.501
407.321,1647.196,77.529
408.567,1647.456,77.557
409.813,1647.767,77.581
411.059,1648.027,77.622
412.357,1648.339,77.647
413.603,1648.598,77.665
414.849,1648.91,77.681
416.096,1649.169,77.705
417.342,1649.481,77.730
418.64,1649.74,77.752
419.886,1650.0,77.785
421.132,1650.312,77.839
422.326,1650.571,77.926
423.572,1650.831,78.014
424.818,1651.09,78.105
426.064,1651.35,78.189
427.31,1651.61,78.268
428.557,1651.869,78.353
429.803,1652.181,78.432
430.997,1652.44,78.506
432.243,1652.648,78.583
433.489,1652.908,78.616
434.683,1653.167,78.569
435.929,1653.427,78.451
437.175,1653.686,78.258
438.422,1653.946,78.007
439.616,1654.206,77.691
440.862,1654.517,77.315
442.056,1654.777,76.924
443.25,1655.088,76.572
444.496,1655.4,76.266
445.691,1655.711,76.009
446.885,1656.023,75.797
448.079,1656.334,75.587
449.273,1656.646,75.393
450.467,1656.957,75.224
451.661,1657.269,75.080
452.856,1657.58,74.937
454.05,1657.892,74.809
455.244,1658.255,74.678
456.438,1658.567,74.568
457.632,1658.93,74.483
458.775,1659.242,74.421
459.969,1659.553,74.377
461.163,1659.917,74.347
462.357,1660.228,74.334
463.551,1660.592,74.327
464.694,1660.903,74.343
465.888,1661.267,74.374
467.03,1661.578,74.399
468.224,1661.89,74.416
469.418,1662.253,74.429
470.561,1662.565,74.443
471.755,1662.876,74.466
472.897,1663.24,74.471
474.091,1663.551,74.464
475.234,1663.915,74.427
476.376,1664.226,74.365
477.57,1664.59,74.285
478.712,1664.901,74.197
479.855,1665.265,74.111
481.049,1665.576,74.014
482.191,1665.94,73.932
483.333,1666.251,73.850
484.476,1666.615,73.761
485.67,1666.926,73.660
486.812,1667.29,73.556
487.954,1667.601,73.432
489.097,1667.965,73.272
490.239,1668.328,73.083
491.381,1668.692,72.880
492.523,1669.055,72.669
493.666,1669.418,72.461
494.808,1669.782,72.254
495.95,1670.145,72.042
497.04,1670.509,71.831
498.183,1670.924,71.612
499.325,1671.288,71.404
500.415,1671.703,71.192
501.558,1672.066,70.987
502.648,1672.482,70.795
503.79,1672.897,70.617
504.881,1673.261,70.467
505.971,1673.676,70.310
507.113,1674.091,70.174
508.204,1674.507,70.043
509.294,1674.87,69.923
510.384,1675.286,69.811
511.475,1675.701,69.704
512.565,1676.116,69.600
513.655,1676.532,69.502
514.746,1676.947,69.407
515.836,1677.362,69.309
516.926,1677.778,69.212
518.017,1678.193,69.098
519.107,1678.609,68.976
520.197,1679.024,68.853
521.236,1679.491,68.714
522.326,1679.907,68.544
523.364,1680.322,68.344
524.455,1680.789,68.121
525.493,1681.205,67.918
526.584,1681.62,67.727
527.622,1682.087,67.539
528.66,1682.503,67.351
529.751,1682.97,67.158
530.789,1683.437,66.956
531.828,1683.853,66.756
532.866,1684.32,66.566
533.904,1684.787,66.375
534.943,1685.254,66.196
535.981,1685.722,66.013
537.02,1686.189,65.824
538.058,1686.708,65.646
539.097,1687.175,65.432
540.135,1687.643,65.202
541.173,1688.11,64.969
542.16,1688.577,64.754
543.198,1689.097,64.545
544.237,1689.564,64.330
545.223,1690.083,64.117
546.21,1690.55,63.900
547.248,1691.07,63.690
548.235,1691.589,63.496
549.221,1692.056,63.294
550.208,1692.575,63.099
551.194,1693.094,62.905
552.181,1693.614,62.707
553.167,1694.133,62.507
554.154,1694.652,62.292
555.14,1695.171,62.042
556.127,1695.691,61.731
557.061,1696.21,61.357
557.996,1696.729,60.966
558.982,1697.3,60.536
559.917,1697.819,60.079
560.852,1698.39,59.618
561.786,1698.962,59.123
562.669,1699.533,58.650
563.603,1700.104,58.171
564.486,1700.675,57.681
565.369,1701.246,57.187
566.251,1701.817,56.700
567.134,1702.44,56.235
568.017,1703.011,55.839
568.899,1703.634,55.501
569.73,1704.206,55.203
570.561,1704.829,54.917
571.391,1705.4,54.636
572.222,1706.023,54.377
573.053,1706.594,54.124
573.884,1707.217,53.885
574.663,1707.788,53.633
575.493,1708.411,53.357
576.272,1708.982,53.058
577.051,1709.605,52.760
577.83,1710.177,52.468
578.609,1710.8,52.167
579.387,1711.423,51.854
580.114,1711.994,51.555
580.893,1712.617,51.269
581.62,1713.24,50.992
582.347,1713.811,50.734
583.074,1714.434,50.511
583.801,1715.005,50.290
584.476,1715.628,50.084
585.202,1716.251,49.896
585.877,1716.822,49.705
586.604,1717.445,49.512
587.279,1718.017,49.352
587.954,1718.64,49.208
588.629,1719.211,49.073
589.304,1719.782,48.934
589.927,1720.353,48.806
590.602,1720.924,48.701
591.225,1721.495,48.620
591.848,1722.066,48.573
